review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|doobie brothers|minute by minute:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|doobie brothers|minute by minute,graph_album,album,The Doobie Brothers,Minute by Minute,1978,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|drake|take care:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|drake|take care,graph_album,album,Drake,Take Care,2011,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|drifters|drifters golden hits:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|drifters|drifters golden hits,graph_album,album,The Drifters,The Drifters' Golden Hits,1968,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|drive like jehu|yank crime:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|drive like jehu|yank crime,graph_album,album,Drive Like Jehu,Yank Crime,1994,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|duke ellington|ellington at newport:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|duke ellington|ellington at newport,graph_album,album,Duke Ellington,Ellington at Newport,1956,us,apple_album_search_no_auto_match,5,73,,false
graph_album:album|eevee|seeds:apple_album_search_no_results,apple_music_link_pass_v1,album|eevee|seeds,graph_album,album,eevee,Seeds,2017,us,apple_album_search_no_results,0,,,false
graph_album:album|el gran combo de puerto rico|aqui no se sienta nadie:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|el gran combo de puerto rico|aqui no se sienta nadie,graph_album,album,El Gran Combo de Puerto Rico,Aqui No Se Sienta Nadie,1979,us,apple_album_search_no_auto_match,1,50,,false
graph_album:album|el p|fantastic damage:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|el p|fantastic damage,graph_album,album,El-P,Fantastic Damage,2002,us,apple_album_search_no_auto_match,10,65,,false
graph_album:album|elton john|goodbye yellow brick road:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|elton john|goodbye yellow brick road,graph_album,album,Elton John,Goodbye Yellow Brick Road,1973,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|elton john|honky chateau:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|elton john|honky chateau,graph_album,album,Elton John,Honky Chateau,1972,us,apple_album_search_no_auto_match,4,88,,false
